1, 43200, Tempo, 800000
1, 54720, Tempo, 705882
1, 74880, Tempo, 869565
1, 77760, Tempo, 705882
1, 118080, Tempo, 600000
1, 120960, Tempo, 375000
1, 144000, Tempo, 750000
1, 161280, Tempo, 705882
1, 270720, Tempo, 674157
1, 270720, End_track
2, 0, Start_track
2, 0, Pitch_bend_c, 0, 8192
2, 0, Control_c, 0, 7, 111
2, 0, Control_c, 0, 10, 63
2, 0, Control_c, 0, 93, 0
2, 0, Control_c, 0, 91, 31
2, 0, Control_c, 0, 95, 0
2, 0, Control_c, 0, 92, 0
2, 0, Control_c, 0, 11, 127
2, 0, Program_c, 0, 25
2, 0, Note_on_c, 0, 64, 95
2, 0, Note_on_c, 0, 45, 95
2, 960, Note_off_c, 0, 64, 95
2, 960, Note_off_c, 0, 45, 95
2, 960, Note_on_c, 0, 62, 95
2, 1440, Note_off_c, 0, 62, 95
2, 1440, Note_on_c, 0, 60, 95
2, 1920, Note_off_c, 0, 60, 95
2, 1920, Note_on_c, 0, 59, 95
2, 2880, Note_off_c, 0, 59, 95
2, 2880, Note_on_c, 0, 59, 95
2, 2880, Note_on_c, 0, 43, 95
2, 3840, Note_off_c, 0, 59, 95
2, 3840, Note_off_c, 0, 43, 95
2, 3840, Note_on_c, 0, 60, 95
2, 4320, Note_off_c, 0, 60, 95
2, 4320, Note_on_c, 0, 59, 95
2, 4800, Note_off_c, 0, 59, 95
2, 4800, Note_on_c, 0, 55, 95
2, 5760, Note_off_c, 0, 55, 95
2, 5760, Note_on_c, 0, 59, 95
2, 5760, Note_on_c, 0, 40, 95
2, 6720, Note_off_c, 0, 59, 95
2, 6720, Note_off_c, 0, 40, 95
2, 6720, Note_on_c, 0, 57, 95
2, 7680, Note_off_c, 0, 57, 95
2, 7680, Note_on_c, 0, 55, 95
2, 8640, Note_off_c, 0, 55, 95
2, 8640, Note_on_c, 0, 60, 95
2, 8640, Note_on_c, 0, 45, 95
2, 9600, Note_off_c, 0, 60, 95
2, 9600, Note_off_c, 0, 45, 95
2, 9600, Note_on_c, 0, 62, 95
2, 10080, Note_off_c, 0, 62, 95
2, 10080, Note_on_c, 0, 60, 95
2, 10560, Note_off_c, 0, 60, 95
2, 10560, Note_on_c, 0, 59, 95
2, 11040, Note_off_c, 0, 59, 95
2, 11040, Note_on_c, 0, 60, 95
2, 11520, Note_off_c, 0, 60, 95
2, 11520, Note_on_c, 0, 64, 95
2, 11520, Note_on_c, 0, 45, 95
2, 12480, Note_off_c, 0, 64, 95
2, 12480, Note_off_c, 0, 45, 95
2, 12480, Note_on_c, 0, 62, 95
2, 12960, Note_off_c, 0, 62, 95
2, 12960, Note_on_c, 0, 60, 95
2, 13440, Note_off_c, 0, 60, 95
2, 13440, Note_on_c, 0, 59, 95
2, 14400, Note_off_c, 0, 59, 95
2, 14400, Note_on_c, 0, 59, 95
2, 14400, Note_on_c, 0, 43, 95
2, 15360, Note_off_c, 0, 59, 95
2, 15360, Note_off_c, 0, 43, 95
2, 15360, Note_on_c, 0, 60, 95
2, 15840, Note_off_c, 0, 60, 95
2, 15840, Note_on_c, 0, 59, 95
2, 16320, Note_off_c, 0, 59, 95
2, 16320, Note_on_c, 0, 55, 95
2, 17280, Note_off_c, 0, 55, 95
2, 17280, Note_on_c, 0, 59, 95
2, 17280, Note_on_c, 0, 40, 95
2, 18240, Note_off_c, 0, 59, 95
2, 18240, Note_off_c, 0, 40, 95
2, 18240, Note_on_c, 0, 57, 95
2, 19200, Note_off_c, 0, 57, 95
2, 19200, Note_on_c, 0, 55, 95
2, 20160, Note_off_c, 0, 55, 95
2, 20160, Note_on_c, 0, 57, 95
2, 20160, Note_on_c, 0, 45, 95
2, 23040, Note_off_c, 0, 57, 95
2, 23040, Note_off_c, 0, 45, 95
2, 23040, Note_on_c, 0, 64, 95
2, 23040, Note_on_c, 0, 45, 95
2, 24000, Note_off_c, 0, 64, 95
2, 24000, Note_off_c, 0, 45, 95
2, 24000, Note_on_c, 0, 62, 95
2, 24480, Note_off_c, 0, 62, 95
2, 24480, Note_on_c, 0, 60, 95
2, 24960, Note_off_c, 0, 60, 95
2, 24960, Note_on_c, 0, 59, 95
2, 25920, Note_off_c, 0, 59, 95
2, 25920, Note_on_c, 0, 59, 95
2, 25920, Note_on_c, 0, 43, 95
2, 26880, Note_off_c, 0, 59, 95
2, 26880, Note_off_c, 0, 43, 95
2, 26880, Note_on_c, 0, 60, 95
2, 27360, Note_off_c, 0, 60, 95
2, 27360, Note_on_c, 0, 59, 95
2, 27840, Note_off_c, 0, 59, 95
2, 27840, Note_on_c, 0, 55, 95
2, 28800, Note_off_c, 0, 55, 95
2, 28800, Note_on_c, 0, 59, 95
2, 28800, Note_on_c, 0, 40, 95
2, 29760, Note_off_c, 0, 59, 95
2, 29760, Note_off_c, 0, 40, 95
2, 29760, Note_on_c, 0, 57, 95
2, 30720, Note_off_c, 0, 57, 95
2, 30720, Note_on_c, 0, 55, 95
2, 31680, Note_off_c, 0, 55, 95
2, 31680, Note_on_c, 0, 60, 95
2, 31680, Note_on_c, 0, 45, 95
2, 32640, Note_off_c, 0, 60, 95
2, 32640, Note_off_c, 0, 45, 95
2, 32640, Note_on_c, 0, 62, 95
2, 33120, Note_off_c, 0, 62, 95
2, 33120, Note_on_c, 0, 60, 95
2, 33600, Note_off_c, 0, 60, 95
2, 33600, Note_on_c, 0, 59, 95
2, 34080, Note_off_c, 0, 59, 95
2, 34080, Note_on_c, 0, 60, 95
2, 34560, Note_off_c, 0, 60, 95
2, 34560, Note_on_c, 0, 64, 95
2, 34560, Note_on_c, 0, 45, 95
2, 35520, Note_off_c, 0, 64, 95
2, 35520, Note_off_c, 0, 45, 95
2, 35520, Note_on_c, 0, 62, 95
2, 36000, Note_off_c, 0, 62, 95
2, 36000, Note_on_c, 0, 60, 95
2, 36480, Note_off_c, 0, 60, 95
2, 36480, Note_on_c, 0, 59, 95
2, 37440, Note_off_c, 0, 59, 95
2, 37440, Note_on_c, 0, 59, 95
2, 37440, Note_on_c, 0, 43, 95
2, 38400, Note_off_c, 0, 59, 95
2, 38400, Note_off_c, 0, 43, 95
2, 38400, Note_on_c, 0, 60, 95
2, 38880, Note_off_c, 0, 60, 95
2, 38880, Note_on_c, 0, 59, 95
2, 39360, Note_off_c, 0, 59, 95
2, 39360, Note_on_c, 0, 55, 95
2, 40320, Note_off_c, 0, 55, 95
2, 40320, Note_on_c, 0, 59, 95
2, 40320, Note_on_c, 0, 40, 95
2, 41280, Note_off_c, 0, 59, 95
2, 41280, Note_off_c, 0, 40, 95
2, 41280, Note_on_c, 0, 57, 95
2, 42240, Note_off_c, 0, 57, 95
2, 42240, Note_on_c, 0, 55, 95
2, 43200, Note_off_c, 0, 55, 95
2, 43200, Note_on_c, 0, 64, 95
2, 43200, Note_on_c, 0, 45, 95
2, 44160, Note_off_c, 0, 64, 95
2, 44160, Note_off_c, 0, 45, 95
2, 44160, Note_on_c, 0, 62, 95
2, 45120, Note_off_c, 0, 62, 95
2, 45120, Note_on_c, 0, 60, 95
2, 46080, Note_off_c, 0, 60, 95
2, 46080, Note_on_c, 0, 62, 95
2, 46080, Note_on_c, 0, 43, 95
2, 48480, Note_off_c, 0, 62, 95
2, 48480, Note_off_c, 0, 43, 95
2, 48960, Note_on_c, 0, 59, 95
2, 48960, Note_on_c, 0, 40, 95
2, 49920, Note_off_c, 0, 59, 95
2, 49920, Note_off_c, 0, 40, 95
2, 49920, Note_on_c, 0, 60, 95
2, 50880, Note_off_c, 0, 60, 95
2, 50880, Note_on_c, 0, 59, 95
2, 51840, Note_off_c, 0, 59, 95
2, 51840, Note_on_c, 0, 57, 95
2, 51840, Note_on_c, 0, 45, 95
2, 54240, Note_off_c, 0, 57, 95
2, 54240, Note_off_c, 0, 45, 95
2, 54720, Note_on_c, 0, 64, 95
2, 54720, Note_on_c, 0, 45, 95
2, 54960, Note_off_c, 0, 64, 95
2, 54960, Note_off_c, 0, 45, 95
2, 54960, Note_on_c, 0, 60, 95
2, 55200, Note_off_c, 0, 60, 95
2, 55200, Note_on_c, 0, 57, 95
2, 55440, Note_off_c, 0, 57, 95
2, 55440, Note_on_c, 0, 62, 95
2, 55680, Note_off_c, 0, 62, 95
2, 55680, Note_on_c, 0, 57, 95
2, 55920, Note_off_c, 0, 57, 95
2, 55920, Note_on_c, 0, 52, 95
2, 56160, Note_off_c, 0, 52, 95
2, 56160, Note_on_c, 0, 60, 95
2, 56400, Note_off_c, 0, 60, 95
2, 56400, Note_on_c, 0, 57, 95
2, 56640, Note_off_c, 0, 57, 95
2, 56640, Note_on_c, 0, 62, 95
2, 56640, Note_on_c, 0, 43, 95
2, 56880, Note_off_c, 0, 62, 95
2, 56880, Note_off_c, 0, 43, 95
2, 56880, Note_on_c, 0, 55, 95
2, 57120, Note_off_c, 0, 55, 95
2, 57120, Note_on_c, 0, 50, 95
2, 57360, Note_off_c, 0, 50, 95
2, 57360, Note_on_c, 0, 60, 95
2, 57600, Note_off_c, 0, 60, 95
2, 57600, Note_on_c, 0, 55, 95
2, 57840, Note_off_c, 0, 55, 95
2, 57840, Note_on_c, 0, 50, 95
2, 58080, Note_off_c, 0, 50, 95
2, 58080, Note_on_c, 0, 59, 95
2, 58320, Note_off_c, 0, 59, 95
2, 58320, Note_on_c, 0, 55, 95
2, 58560, Note_off_c, 0, 55, 95
2, 58560, Note_on_c, 0, 59, 95
2, 58560, Note_on_c, 0, 40, 95
2, 58800, Note_off_c, 0, 59, 95
2, 58800, Note_off_c, 0, 40, 95
2, 58800, Note_on_c, 0, 55, 95
2, 59040, Note_off_c, 0, 55, 95
2, 59040, Note_on_c, 0, 52, 95
2, 59280, Note_off_c, 0, 52, 95
2, 59280, Note_on_c, 0, 57, 95
2, 59520, Note_off_c, 0, 57, 95
2, 59520, Note_on_c, 0, 55, 95
2, 59760, Note_off_c, 0, 55, 95
2, 59760, Note_on_c, 0, 52, 95
2, 60000, Note_off_c, 0, 52, 95
2, 60000, Note_on_c, 0, 55, 95
2, 60240, Note_off_c, 0, 55, 95
2, 60240, Note_on_c, 0, 52, 95
2, 60480, Note_off_c, 0, 52, 95
2, 60480, Note_on_c, 0, 60, 95
2, 60480, Note_on_c, 0, 45, 95
2, 60720, Note_off_c, 0, 60, 95
2, 60720, Note_off_c, 0, 45, 95
2, 60720, Note_on_c, 0, 57, 95
2, 60960, Note_off_c, 0, 57, 95
2, 60960, Note_on_c, 0, 52, 95
2, 61200, Note_off_c, 0, 52, 95
2, 61200, Note_on_c, 0, 59, 95
2, 61440, Note_off_c, 0, 59, 95
2, 61440, Note_on_c, 0, 57, 95
2, 61680, Note_off_c, 0, 57, 95
2, 61680, Note_on_c, 0, 52, 95
2, 61920, Note_off_c, 0, 52, 95
2, 61920, Note_on_c, 0, 60, 95
2, 62160, Note_off_c, 0, 60, 95
2, 62160, Note_on_c, 0, 57, 95
2, 62400, Note_off_c, 0, 57, 95
2, 62400, Note_on_c, 0, 64, 95
2, 62400, Note_on_c, 0, 45, 95
2, 62640, Note_off_c, 0, 64, 95
2, 62640, Note_off_c, 0, 45, 95
2, 62640, Note_on_c, 0, 60, 95
2, 62880, Note_off_c, 0, 60, 95
2, 62880, Note_on_c, 0, 57, 95
2, 63120, Note_off_c, 0, 57, 95
2, 63120, Note_on_c, 0, 62, 95
2, 63360, Note_off_c, 0, 62, 95
2, 63360, Note_on_c, 0, 57, 95
2, 63600, Note_off_c, 0, 57, 95
2, 63600, Note_on_c, 0, 52, 95
2, 63840, Note_off_c, 0, 52, 95
2, 63840, Note_on_c, 0, 60, 95
2, 64080, Note_off_c, 0, 60, 95
2, 64080, Note_on_c, 0, 57, 95
2, 64320, Note_off_c, 0, 57, 95
2, 64320, Note_on_c, 0, 62, 95
2, 64320, Note_on_c, 0, 43, 95
2, 64560, Note_off_c, 0, 62, 95
2, 64560, Note_off_c, 0, 43, 95
2, 64560, Note_on_c, 0, 55, 95
2, 64800, Note_off_c, 0, 55, 95
2, 64800, Note_on_c, 0, 50, 95
2, 65040, Note_off_c, 0, 50, 95
2, 65040, Note_on_c, 0, 60, 95
2, 65280, Note_off_c, 0, 60, 95
2, 65280, Note_on_c, 0, 55, 95
2, 65520, Note_off_c, 0, 55, 95
2, 65520, Note_on_c, 0, 50, 95
2, 65760, Note_off_c, 0, 50, 95
2, 65760, Note_on_c, 0, 59, 95
2, 66000, Note_off_c, 0, 59, 95
2, 66000, Note_on_c, 0, 55, 95
2, 66240, Note_off_c, 0, 55, 95
2, 66240, Note_on_c, 0, 59, 95
2, 66240, Note_on_c, 0, 40, 95
2, 66480, Note_off_c, 0, 59, 95
2, 66480, Note_off_c, 0, 40, 95
2, 66480, Note_on_c, 0, 55, 95
2, 66720, Note_off_c, 0, 55, 95
2, 66720, Note_on_c, 0, 52, 95
2, 66960, Note_off_c, 0, 52, 95
2, 66960, Note_on_c, 0, 57, 95
2, 67200, Note_off_c, 0, 57, 95
2, 67200, Note_on_c, 0, 55, 95
2, 67440, Note_off_c, 0, 55, 95
2, 67440, Note_on_c, 0, 52, 95
2, 67680, Note_off_c, 0, 52, 95
2, 67680, Note_on_c, 0, 55, 95
2, 67920, Note_off_c, 0, 55, 95
2, 67920, Note_on_c, 0, 52, 95
2, 68160, Note_off_c, 0, 52, 95
2, 68160, Note_on_c, 0, 60, 95
2, 68160, Note_on_c, 0, 45, 95
2, 68400, Note_off_c, 0, 60, 95
2, 68400, Note_off_c, 0, 45, 95
2, 68400, Note_on_c, 0, 57, 95
2, 68640, Note_off_c, 0, 57, 95
2, 68640, Note_on_c, 0, 52, 95
2, 68880, Note_off_c, 0, 52, 95
2, 68880, Note_on_c, 0, 59, 95
2, 69120, Note_off_c, 0, 59, 95
2, 69120, Note_on_c, 0, 57, 95
2, 69360, Note_off_c, 0, 57, 95
2, 69360, Note_on_c, 0, 52, 95
2, 69600, Note_off_c, 0, 52, 95
2, 69600, Note_on_c, 0, 60, 95
2, 69840, Note_off_c, 0, 60, 95
2, 69840, Note_on_c, 0, 57, 95
2, 70080, Note_off_c, 0, 57, 95
2, 70080, Note_on_c, 0, 64, 95
2, 70080, Note_on_c, 0, 45, 95
2, 70320, Note_off_c, 0, 64, 95
2, 70320, Note_off_c, 0, 45, 95
2, 70320, Note_on_c, 0, 60, 95
2, 70560, Note_off_c, 0, 60, 95
2, 70560, Note_on_c, 0, 57, 95
2, 70800, Note_off_c, 0, 57, 95
2, 70800, Note_on_c, 0, 62, 95
2, 71040, Note_off_c, 0, 62, 95
2, 71040, Note_on_c, 0, 57, 95
2, 71280, Note_off_c, 0, 57, 95
2, 71280, Note_on_c, 0, 52, 95
2, 71520, Note_off_c, 0, 52, 95
2, 71520, Note_on_c, 0, 60, 95
2, 71760, Note_off_c, 0, 60, 95
2, 71760, Note_on_c, 0, 57, 95
2, 72000, Note_off_c, 0, 57, 95
2, 72000, Note_on_c, 0, 62, 95
2, 72000, Note_on_c, 0, 43, 95
2, 72240, Note_off_c, 0, 62, 95
2, 72240, Note_off_c, 0, 43, 95
2, 72240, Note_on_c, 0, 55, 95
2, 72480, Note_off_c, 0, 55, 95
2, 72480, Note_on_c, 0, 50, 95
2, 72720, Note_off_c, 0, 50, 95
2, 72720, Note_on_c, 0, 60, 95
2, 72960, Note_off_c, 0, 60, 95
2, 72960, Note_on_c, 0, 55, 95
2, 73200, Note_off_c, 0, 55, 95
2, 73200, Note_on_c, 0, 50, 95
2, 73440, Note_off_c, 0, 50, 95
2, 73440, Note_on_c, 0, 59, 95
2, 73680, Note_off_c, 0, 59, 95
2, 73680, Note_on_c, 0, 55, 95
2, 73920, Note_off_c, 0, 55, 95
2, 73920, Note_on_c, 0, 59, 95
2, 73920, Note_on_c, 0, 40, 95
2, 74160, Note_off_c, 0, 59, 95
2, 74160, Note_off_c, 0, 40, 95
2, 74160, Note_on_c, 0, 55, 95
2, 74400, Note_off_c, 0, 55, 95
2, 74400, Note_on_c, 0, 52, 95
2, 74640, Note_off_c, 0, 52, 95
2, 74640, Note_on_c, 0, 60, 95
2, 74880, Note_off_c, 0, 60, 95
2, 74880, Note_on_c, 0, 55, 95
2, 75120, Note_off_c, 0, 55, 95
2, 75120, Note_on_c, 0, 52, 95
2, 75360, Note_off_c, 0, 52, 95
2, 75360, Note_on_c, 0, 62, 95
2, 75600, Note_off_c, 0, 62, 95
2, 75600, Note_on_c, 0, 52, 95
2, 75840, Note_off_c, 0, 52, 95
2, 75840, Note_on_c, 0, 65, 95
2, 75840, Note_on_c, 0, 50, 95
2, 76080, Note_off_c, 0, 65, 95
2, 76080, Note_off_c, 0, 50, 95
2, 76080, Note_on_c, 0, 62, 95
2, 76320, Note_off_c, 0, 62, 95
2, 76320, Note_on_c, 0, 57, 95
2, 77520, Note_off_c, 0, 57, 95
2, 77520, Note_on_c, 0, 64, 95
2, 77760, Note_off_c, 0, 64, 95
2, 77760, Note_on_c, 0, 64, 95
2, 77760, Note_on_c, 0, 45, 95
2, 78240, Note_off_c, 0, 64, 95
2, 78240, Note_off_c, 0, 45, 95
2, 78240, Note_on_c, 0, 60, 95
2, 78720, Note_off_c, 0, 60, 95
2, 78720, Note_on_c, 0, 62, 95
2, 78720, Note_on_c, 0, 43, 95
2, 79200, Note_off_c, 0, 62, 95
2, 79200, Note_off_c, 0, 43, 95
2, 79200, Note_on_c, 0, 55, 95
2, 79680, Note_off_c, 0, 55, 95
2, 79680, Note_on_c, 0, 60, 95
2, 79680, Note_on_c, 0, 45, 95
2, 80160, Note_off_c, 0, 60, 95
2, 80160, Note_off_c, 0, 45, 95
2, 80160, Note_on_c, 0, 57, 95
2, 80640, Note_off_c, 0, 57, 95
2, 80640, Note_on_c, 0, 59, 95
2, 80640, Note_on_c, 0, 43, 95
2, 81120, Note_off_c, 0, 59, 95
2, 81120, Note_off_c, 0, 43, 95
2, 81120, Note_on_c, 0, 55, 95
2, 81600, Note_off_c, 0, 55, 95
2, 81600, Note_on_c, 0, 64, 95
2, 81600, Note_on_c, 0, 45, 95
2, 81840, Note_off_c, 0, 64, 95
2, 81840, Note_off_c, 0, 45, 95
2, 81840, Note_on_c, 0, 60, 95
2, 82080, Note_off_c, 0, 60, 95
2, 82080, Note_on_c, 0, 57, 95
2, 82320, Note_off_c, 0, 57, 95
2, 82320, Note_on_c, 0, 64, 95
2, 82560, Note_off_c, 0, 64, 95
2, 82560, Note_on_c, 0, 67, 95
2, 82560, Note_on_c, 0, 43, 95
2, 82800, Note_off_c, 0, 67, 95
2, 82800, Note_off_c, 0, 43, 95
2, 82800, Note_on_c, 0, 62, 95
2, 83040, Note_off_c, 0, 62, 95
2, 83040, Note_on_c, 0, 55, 95
2, 83280, Note_off_c, 0, 55, 95
2, 83280, Note_on_c, 0, 67, 95
2, 83520, Note_off_c, 0, 67, 95
2, 83520, Note_on_c, 0, 64, 95
2, 83520, Note_on_c, 0, 45, 95
2, 83760, Note_off_c, 0, 64, 95
2, 83760, Note_off_c, 0, 45, 95
2, 83760, Note_on_c, 0, 60, 95
2, 84000, Note_off_c, 0, 60, 95
2, 84000, Note_on_c, 0, 57, 95
2, 84240, Note_off_c, 0, 57, 95
2, 84240, Note_on_c, 0, 64, 95
2, 84480, Note_off_c, 0, 64, 95
2, 84480, Note_on_c, 0, 67, 95
2, 84480, Note_on_c, 0, 43, 95
2, 84720, Note_off_c, 0, 67, 95
2, 84720, Note_off_c, 0, 43, 95
2, 84720, Note_on_c, 0, 62, 95
2, 84960, Note_off_c, 0, 62, 95
2, 84960, Note_on_c, 0, 55, 95
2, 86400, Note_off_c, 0, 55, 95
2, 86400, Note_on_c, 0, 62, 95
2, 86880, Note_off_c, 0, 62, 95
2, 86880, Note_on_c, 0, 67, 95
2, 86880, Note_on_c, 0, 43, 95
2, 87360, Note_off_c, 0, 67, 95
2, 87360, Note_off_c, 0, 43, 95
2, 87360, Note_on_c, 0, 62, 95
2, 87840, Note_off_c, 0, 62, 95
2, 87840, Note_on_c, 0, 55, 95
2, 88320, Note_off_c, 0, 55, 95
2, 88320, Note_on_c, 0, 64, 95
2, 88320, Note_on_c, 0, 45, 95
2, 88800, Note_off_c, 0, 64, 95
2, 88800, Note_off_c, 0, 45, 95
2, 88800, Note_on_c, 0, 60, 95
2, 89280, Note_off_c, 0, 60, 95
2, 89280, Note_on_c, 0, 57, 95
2, 89760, Note_off_c, 0, 57, 95
2, 89760, Note_on_c, 0, 65, 95
2, 89760, Note_on_c, 0, 50, 95
2, 90480, Note_off_c, 0, 65, 95
2, 90480, Note_off_c, 0, 50, 95
2, 90480, Note_on_c, 0, 62, 95
2, 90720, Note_off_c, 0, 62, 95
2, 90720, Note_on_c, 0, 57, 95
2, 91200, Note_off_c, 0, 57, 95
2, 91200, Note_on_c, 0, 64, 95
2, 91200, Note_on_c, 0, 45, 95
2, 91680, Note_off_c, 0, 64, 95
2, 91680, Note_off_c, 0, 45, 95
2, 91680, Note_on_c, 0, 60, 95
2, 92160, Note_off_c, 0, 60, 95
2, 92160, Note_on_c, 0, 57, 95
2, 92640, Note_off_c, 0, 57, 95
2, 92640, Note_on_c, 0, 65, 95
2, 92640, Note_on_c, 0, 50, 95
2, 93360, Note_off_c, 0, 65, 95
2, 93360, Note_off_c, 0, 50, 95
2, 93360, Note_on_c, 0, 62, 95
2, 93600, Note_off_c, 0, 62, 95
2, 93600, Note_on_c, 0, 57, 95
2, 94080, Note_off_c, 0, 57, 95
2, 94080, Note_on_c, 0, 64, 95
2, 94080, Note_on_c, 0, 45, 95
2, 94560, Note_off_c, 0, 64, 95
2, 94560, Note_off_c, 0, 45, 95
2, 94560, Note_on_c, 0, 60, 95
2, 95040, Note_off_c, 0, 60, 95
2, 95040, Note_on_c, 0, 57, 95
2, 95520, Note_off_c, 0, 57, 95
2, 95520, Note_on_c, 0, 65, 95
2, 95520, Note_on_c, 0, 50, 95
2, 96240, Note_off_c, 0, 65, 95
2, 96240, Note_off_c, 0, 50, 95
2, 96240, Note_on_c, 0, 62, 95
2, 96480, Note_off_c, 0, 62, 95
2, 96480, Note_on_c, 0, 57, 95
2, 96960, Note_off_c, 0, 57, 95
2, 96960, Note_on_c, 0, 60, 95
2, 96960, Note_on_c, 0, 41, 95
2, 97920, Note_off_c, 0, 60, 95
2, 97920, Note_off_c, 0, 41, 95
2, 97920, Note_on_c, 0, 60, 95
2, 98400, Note_off_c, 0, 60, 95
2, 98400, Note_on_c, 0, 62, 95
2, 98400, Note_on_c, 0, 43, 95
2, 99360, Note_off_c, 0, 62, 95
2, 99360, Note_off_c, 0, 43, 95
2, 99360, Note_on_c, 0, 62, 95
2, 99840, Note_off_c, 0, 62, 95
2, 99840, Note_on_c, 0, 65, 95
2, 99840, Note_on_c, 0, 50, 95
2, 100560, Note_off_c, 0, 65, 95
2, 100560, Note_off_c, 0, 50, 95
2, 100560, Note_on_c, 0, 65, 95
2, 100800, Note_off_c, 0, 65, 95
2, 100800, Note_on_c, 0, 62, 95
2, 101040, Note_off_c, 0, 62, 95
2, 101040, Note_on_c, 0, 65, 95
2, 101280, Note_off_c, 0, 65, 95
2, 101280, Note_on_c, 0, 57, 95
2, 102240, Note_off_c, 0, 57, 95
2, 102240, Note_on_c, 0, 65, 95
2, 102480, Note_off_c, 0, 65, 95
2, 102480, Note_on_c, 0, 62, 95
2, 102720, Note_off_c, 0, 62, 95
2, 102720, Note_on_c, 0, 60, 95
2, 102720, Note_on_c, 0, 41, 95
2, 103680, Note_off_c, 0, 60, 95
2, 103680, Note_off_c, 0, 41, 95
2, 103680, Note_on_c, 0, 60, 95
2, 104160, Note_off_c, 0, 60, 95
2, 104160, Note_on_c, 0, 62, 95
2, 104160, Note_on_c, 0, 43, 95
2, 105120, Note_off_c, 0, 62, 95
2, 105120, Note_off_c, 0, 43, 95
2, 105120, Note_on_c, 0, 62, 95
2, 105600, Note_off_c, 0, 62, 95
2, 105600, Note_on_c, 0, 67, 95
2, 105600, Note_on_c, 0, 43, 95
2, 106080, Note_off_c, 0, 67, 95
2, 106080, Note_off_c, 0, 43, 95
2, 106080, Note_on_c, 0, 62, 95
2, 106560, Note_off_c, 0, 62, 95
2, 106560, Note_on_c, 0, 55, 95
2, 107040, Note_off_c, 0, 55, 95
2, 107040, Note_on_c, 0, 64, 95
2, 107040, Note_on_c, 0, 45, 95
2, 107520, Note_off_c, 0, 64, 95
2, 107520, Note_off_c, 0, 45, 95
2, 107520, Note_on_c, 0, 60, 95
2, 108000, Note_off_c, 0, 60, 95
2, 108000, Note_on_c, 0, 57, 95
2, 108480, Note_off_c, 0, 57, 95
2, 108480, Note_on_c, 0, 65, 95
2, 108480, Note_on_c, 0, 50, 95
2, 109200, Note_off_c, 0, 65, 95
2, 109200, Note_off_c, 0, 50, 95
2, 109200, Note_on_c, 0, 62, 95
2, 109440, Note_off_c, 0, 62, 95
2, 109440, Note_on_c, 0, 57, 95
2, 109920, Note_off_c, 0, 57, 95
2, 109920, Note_on_c, 0, 64, 95
2, 109920, Note_on_c, 0, 45, 95
2, 110400, Note_off_c, 0, 64, 95
2, 110400, Note_off_c, 0, 45, 95
2, 110400, Note_on_c, 0, 60, 95
2, 110880, Note_off_c, 0, 60, 95
2, 110880, Note_on_c, 0, 57, 95
